order_id;package_id;package_volume;delivery_location;from_warehouse;order_date;delivered_date;n_units;order_total_volume
FaPatTrB6ciHhL8ARwfaWn;F7nPP7x29eJthgWvtQufGb;1,68;Orléans;Cergy;29/05/2021;07/06/2021 00:00;8;13,44
UiH9CSnT4vuLkboxK8MAD6;KmBprCffsWobByaWonfSXN;0,0485;Antony;Cergy;29/05/2021;02/06/2021 00:00;41;1,9885
YyGBQNjWBq94Kds2NVc6ei;3nEPuCWc9cUcPerm6aiJcN;1,7734;Colombes;Cergy;29/05/2021;06/06/2021 00:00;42;74,4828
iXf7nDY4WBu7enhV6gAi7w;iEPqJGnxxp6ijYtsFdYCUr;0,163;Lille;Reims;29/05/2021;01/06/2021 00:00;12;1,956
StEqYRnAvLMmWreAHEoDWM;CSHLSZE9QNDc8FW85XQpcK;0,072;Mulhouse;Reims;29/05/2021;30/05/2021 00:00;30;2,16
GRJfwybeJDkV45Bx7QVzzo;DcJVvos8XBfEHvpZxCXNAm;0,4343;Champigny-sur-Marne;Cergy;29/05/2021;01/06/2021 00:00;44;19,1092
in3bFKTZEshcFxW2jZshvJ;kAh6oD4y4X3RK3zc5BQeo8;0,002;Aulnay-sous-Bois;Cergy;29/05/2021;01/06/2021 00:00;29;0,058
LNnz4GAhpvddBmnWTgfuBm;4oxrPXkner2kvXqvLQiCXF;0,2384;Poitiers;Montauban;29/05/2021;02/06/2021 00:00;20;4,768
ZVSYYWEDs7LiiMtdgd2esS;mnEb7xGXa9dFMLPAkrZZoh;1,4152;Niort;Montauban;29/05/2021;08/06/2021 00:00;27;38,2104
bATT8SRGNLaUnRYNwniFDZ;Zvus8XQuxNr4GjWYptXEs5;0,002;Belfort;Reims;29/05/2021;01/06/2021 00:00;41;0,082
DVtgm3y79rbZaF94xhvtqB;Jor2NusSZhGuk46urjyqqz;0,002;Boulogne-sur-Mer;Cergy;29/05/2021;30/05/2021 00:00;17;0,034
CZWxyFU9RpbekEDjmsjowq;htoLtHv3Fuxv4ncvCaGhqv;0,002;Colmar;Reims;29/05/2021;06/06/2021 00:00;20;0,04
ZTKLFvH5rGd7qQs57eoEeK;CwNUeLRRdqm5DhwCmr743i;0,2867;Montpellier;Avignon;29/05/2021;03/06/2021 00:00;18;5,1606
LyuLhU4RRiAcYDY2AzDo88;4A8XqQW57uG82xfZ7sjp5F;0,1148;Poitiers;Montauban;29/05/2021;31/05/2021 00:00;21;2,4108
aRbQoVgkuj6BKXibExgRmx;iofz8TRLznhCe8MvMf6TDn;0,3444;Metz;Reims;29/05/2021;02/06/2021 00:00;25;8,61
4a75fgVLqhh4yQHUdrPVjR;KmBprCffsWobByaWonfSXN;0,0485;Antony;Cergy;29/05/2021;30/05/2021 00:00;27;1,3095
mZhzbNBmdLcSbCJyTVQ8ah;Cn4Up5Np6U3s5xh8CDFZ6b;1,4476;Boulogne-sur-Mer;Cergy;29/05/2021;06/06/2021 00:00;40;57,904
TnXSvRf74rgZjaAoUqJDLn;9kzFiwvJT2e3V4Dq9KeLDD;0,2122;Valence;Avignon;29/05/2021;01/06/2021 00:00;46;9,7612
Fsoi3dTocWthqvkg6GycsV;CzqGKwaKFSS6xN4Dq98RAh;0,7247;Neuilly-sur-Seine;Cergy;29/05/2021;04/06/2021 00:00;7;5,0729
Xn8BUmKw2xg5LNRUM9vh8K;aZY3fiBNXajyPoPcgxBmM4;0,002;Quimper;Cergy;29/05/2021;01/06/2021 00:00;39;0,078
MxobVsK7h9YKAmjKtzTboq;3nEPuCWc9cUcPerm6aiJcN;1,7734;Strasbourg;Reims;29/05/2021;07/06/2021 00:00;15;26,601
PVcpKPkKYpCmpfVJEP4SMF;oPLB2yoMM5AjYbkmSwsb32;0,0071;Cergy;Cergy;29/05/2021;02/06/2021 00:00;18;0,1278
3Fwym56zBcZ62VWoFUzx3M;CzqGKwaKFSS6xN4Dq98RAh;0,7247;Montauban;Montauban;29/05/2021;04/06/2021 00:00;23;16,6681
HZex6Zyrscr6y2zUcLsNoS;BewerkQGyB5yToxS4jhRpb;0,0754;Antibes;Avignon;29/05/2021;01/06/2021 00:00;34;2,5636
Dmr8qWndbBTeviSbQP2VBr;oPLB2yoMM5AjYbkmSwsb32;0,0071;Villeurbanne;Clermont-Ferrand;29/05/2021;31/05/2021 00:00;29;0,2059
dux4tu4iinREhv4dk9mPyS;fURbc9KK9g8UJPezDb3s6u;0,0072;Montreuil;Cergy;29/05/2021;31/05/2021 00:00;34;0,2448
gDJVn86aqHkfyywBpKiCd8;bfvaknKja6jMJYp56vtjgf;0,0072;Neuilly-sur-Seine;Cergy;29/05/2021;31/05/2021 00:00;9;0,0648
2DtzCco54xHTMz6dpAucUF;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Reims;Reims;29/05/2021;01/06/2021 00:00;25;3,1425
JoUEn24Lrzdn9QkYaLhNdu;3nwbxBUemtMG75cVPs7q7R;1,3451;Vitry-sur-Seine;Cergy;29/05/2021;06/06/2021 00:00;45;60,5295
E9i8roXXqFsxfLgmaQDqaG;QRmisgbikehbekbCq6gcf7;1,8776;Avignon;Avignon;29/05/2021;09/06/2021 00:00;16;30,0416
kzsEkk9qgqf97aYyEMRAPV;iEPqJGnxxp6ijYtsFdYCUr;0,163;Aulnay-sous-Bois;Cergy;29/05/2021;31/05/2021 00:00;40;6,52
U4qNaBJhhbcYyQfiMZMzYi;BewerkQGyB5yToxS4jhRpb;0,0754;Metz;Reims;29/05/2021;02/06/2021 00:00;31;2,3374
8V5PUA6QjinZwrZN34sybc;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Nîmes;Avignon;29/05/2021;01/06/2021 00:00;31;3,8967
7d3UUEXUApUKE5YvKbt6cp;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Grenoble;Avignon;29/05/2021;02/06/2021 00:00;47;7,1393
aD4Eo5mKhoLE8aHyTTTRAU;2qRALPgMv7KhK4bXqtsNLi;0,0372;Lille;Reims;29/05/2021;04/06/2021 00:00;24;0,8928
iJxdkXhkJxRDZNRrYTfvxw;F7nPP7x29eJthgWvtQufGb;1,68;Clermont-Ferrand;Clermont-Ferrand;29/05/2021;06/06/2021 00:00;29;48,72
6J84uhnWRe8JS2XRaHDusV;htoLtHv3Fuxv4ncvCaGhqv;0,002;Rueil-Malmaison;Cergy;29/05/2021;30/05/2021 00:00;32;0,064
XNnTRGr8ZAUKbdtRdbkc5y;Ma2dD37vT2kVzCKUECJJsi;0,9106;Le Havre;Cergy;29/05/2021;05/06/2021 00:00;40;36,424
c8AeqzEjNr8ddpUj8DB3aa;7yBbrLBAX6TK4FREHb6ABA;0,0021;Strasbourg;Reims;29/05/2021;30/05/2021 00:00;43;0,0903
n4UECDPbk53FkT6JpBH6Pd;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Tours;Cergy;29/05/2021;03/06/2021 00:00;5;0,7595
4dw3Vhf6R2FSefhEbPw94c;CwNUeLRRdqm5DhwCmr743i;0,2867;Rennes;Cergy;29/05/2021;02/06/2021 00:00;26;7,4542
9Sta6i24hQ3QQ3T4d6Tso7;jjnvac3HYvsrBQp9jxf5qj;1,0615;Argenteuil;Cergy;29/05/2021;07/06/2021 00:00;40;42,46
bkkUpcg5jKjba3qVoqwjhp;3CCHeWCD6EnM24iAxbCfCr;1,589;Avignon;Avignon;29/05/2021;06/06/2021 00:00;10;15,89
BnmjDobT7uo26Uo97cAMWz;eMZvEhv2562R9UEzTamYtC;2,7234;Mérignac;Montauban;29/05/2021;08/06/2021 00:00;17;46,2978
2X5EAtkwVQ5QdoQZpryefZ;jjnvac3HYvsrBQp9jxf5qj;1,0615;Montpellier;Avignon;29/05/2021;03/06/2021 00:00;30;31,845
efwUu2u3eTajQecofSgQ37;5jWDvvcUW6NL9RtTQDNQbH;0,5675;Mulhouse;Reims;29/05/2021;03/06/2021 00:00;23;13,0525
WHJhMdZUSHUkJeKgn62snD;F7nPP7x29eJthgWvtQufGb;1,68;Grenoble;Avignon;29/05/2021;06/06/2021 00:00;32;53,76
YBsc8qYqzChm9o7NehWWPx;8v3pdBFxHkGYDcAdAzVBD3;0,004;Vitry-sur-Seine;Cergy;29/05/2021;30/05/2021 00:00;9;0,036
a9kqWYHfL3MXcVgY53Hooj;KmBprCffsWobByaWonfSXN;0,0485;Boulogne-Billancourt;Cergy;29/05/2021;30/05/2021 00:00;10;0,485
Vn38eemVj3eYsaH3yAjPRF;YUTZ5KEq8mm7HFJGZqxCxu;0,8208;Nîmes;Avignon;29/05/2021;05/06/2021 00:00;31;25,4448
AYVenGW624ucAYPKQP66C9;F7nPP7x29eJthgWvtQufGb;1,68;Courcouronnes;Cergy;29/05/2021;06/06/2021 00:00;35;58,8
fd5UfLGqGxAEdVPw93uxFx;Ho42bGxZ8G2Lj8ngoYwHk3;0,006;Levallois-Perret;Cergy;29/05/2021;30/05/2021 00:00;29;0,174
SEbFCdB6WM8KpycJsQDcX7;4oxrPXkner2kvXqvLQiCXF;0,2384;Sarcelles;Cergy;29/05/2021;01/06/2021 00:00;31;7,3904
fmZ8Mv7tDgJvzYh8YuYwNn;DcJVvos8XBfEHvpZxCXNAm;0,4343;Sarcelles;Cergy;29/05/2021;04/06/2021 00:00;25;10,8575
K4bmK5SRcmJWnhhotJvU9H;F7nPP7x29eJthgWvtQufGb;1,68;Grenoble;Avignon;29/05/2021;07/06/2021 00:00;18;30,24
9m9Yix6D7EN8Ycb8ZHVN4A;CzqGKwaKFSS6xN4Dq98RAh;0,7247;Le Blanc-Mesnil;Cergy;29/05/2021;03/06/2021 00:00;11;7,9717
gTPxg6TGEso6kkyCasAdS5;BewerkQGyB5yToxS4jhRpb;0,0754;Issy-les-Moulineaux;Cergy;29/05/2021;30/05/2021 00:00;42;3,1668
VsvG2zQXvvXjczDonJJL6p;3nwbxBUemtMG75cVPs7q7R;1,3451;Toulouse;Montauban;29/05/2021;05/06/2021 00:00;28;37,6628
Vic9DsXvc6juL7sq2zqShQ;CMSWwyZ9SfPoAqr6BsZws4;0,259;Dijon;Reims;29/05/2021;01/06/2021 00:00;32;8,288
2hZ7WLiJNqy2ND4jyHYPPE;iEPqJGnxxp6ijYtsFdYCUr;0,163;Noisy-le-Grand;Cergy;29/05/2021;31/05/2021 00:00;20;3,26
AMiFKGujsPA3Tv9htuQxaa;UPowTjKefgdmoKF4uF23CS;0,002;Marseille;Avignon;29/05/2021;31/05/2021 00:00;21;0,042
hBhVQjpmL2J4zvwBLaCQmy;Z8722BWG8WfyrU3jeWsWGo;0,2732;Troyes;Reims;29/05/2021;02/06/2021 00:00;28;7,6496
hYFN5NFsuALkiiytfDGYwe;9kzFiwvJT2e3V4Dq9KeLDD;0,2122;Avignon;Avignon;29/05/2021;03/06/2021 00:00;30;6,366
jqkmZJXPB3tCqNKf5F6dRC;eMZvEhv2562R9UEzTamYtC;2,7234;Belfort;Reims;29/05/2021;08/06/2021 00:00;19;51,7446
TQCaTmkhTzRDact9W6wtf4;3nwbxBUemtMG75cVPs7q7R;1,3451;Carrières-sur-Seine;Cergy;29/05/2021;06/06/2021 00:00;18;24,2118
efsnZdjqn6reJ2GH4CLsym;CSHLSZE9QNDc8FW85XQpcK;0,072;Pau;Montauban;29/05/2021;01/06/2021 00:00;29;2,088
cYvGEjxVHV4FVD88dPTZ5M;KcEQgPTWKrvayEJwmxoquz;0,2433;Toulouse;Montauban;29/05/2021;07/06/2021 00:00;20;4,866
EotNVjYzwiub257UMfnpdJ;BewerkQGyB5yToxS4jhRpb;0,0754;Le Mans;Cergy;29/05/2021;30/05/2021 00:00;25;1,885
NuC72kyxF4zQAmLCHNoKzC;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Vénissieux;Avignon;29/05/2021;01/06/2021 00:00;14;1,7598
BDAXLXEkn4hHk6JYVGFjiS;mnEb7xGXa9dFMLPAkrZZoh;1,4152;Nanterre;Cergy;29/05/2021;05/06/2021 00:00;32;45,2864
TuoVXNfQhB6BF5HeE9EXgm;QRmisgbikehbekbCq6gcf7;1,8776;Lorient;Cergy;29/05/2021;07/06/2021 00:00;12;22,5312
LFJSRHQea2c4ivqqZnqTvb;6H7ukEuzfShov54gB3sN6V;0,002;Montélimar;Avignon;29/05/2021;30/05/2021 00:00;23;0,046
9WD6omYTZEvNgrBvENdFt2;iofz8TRLznhCe8MvMf6TDn;0,3444;Clichy;Cergy;29/05/2021;31/05/2021 00:00;10;3,444
YmUXLrN4HzP9ejhKyVkQzU;khHNUxYZUEEiRkaVe2FyXg;2,0028;Reims;Reims;29/05/2021;07/06/2021 00:00;9;18,0252
eQRWMpeQEZcAnavodpLQTV;FNB2bjUdGBUEitpecFRAaL;2,0644;Bordeaux;Montauban;29/05/2021;09/06/2021 00:00;18;37,1592
azY4dYEXBpF3PZ4sMWk9eF;Ma2dD37vT2kVzCKUECJJsi;0,9106;Chambéry;Avignon;29/05/2021;05/06/2021 00:00;45;40,977
HEZ33nhcpUkGzqfCFXTLKR;Cn4Up5Np6U3s5xh8CDFZ6b;1,4476;Tours;Cergy;29/05/2021;08/06/2021 00:00;42;60,7992
bsHP4kYUBcwD8oTQtE6NTR;jjnvac3HYvsrBQp9jxf5qj;1,0615;Aix-en-Provence;Avignon;29/05/2021;08/06/2021 00:00;46;48,829
CrKtPZW2AeV5UB3WxZKsLW;7yBbrLBAX6TK4FREHb6ABA;0,0021;Mérignac;Montauban;29/05/2021;30/05/2021 00:00;25;0,0525
fiyvCa9TPWEuw4nevaRfG5;CwNUeLRRdqm5DhwCmr743i;0,2867;Troyes;Reims;29/05/2021;02/06/2021 00:00;48;13,7616
dBALNYWTg8VgtmD7S8pN4W;Ma2dD37vT2kVzCKUECJJsi;0,9106;Paris;Cergy;29/05/2021;05/06/2021 00:00;29;26,4074
2pNedPVz2GHFaEvkYHD2yA;3nwbxBUemtMG75cVPs7q7R;1,3451;Limoges;Montauban;29/05/2021;06/06/2021 00:00;29;39,0079
cdsvrYMoPFjU5HL6N8Jnji;5jWDvvcUW6NL9RtTQDNQbH;0,5675;Rueil-Malmaison;Cergy;29/05/2021;03/06/2021 00:00;22;12,485
PMcqobCc4BxpFyLCJJtxpk;Nf8NfkMPuqUknmHtkq7w4c;0,1266;Issy-les-Moulineaux;Cergy;29/05/2021;01/06/2021 00:00;15;1,899
Cj3QZz2hkeaVjb92ssetKG;aZY3fiBNXajyPoPcgxBmM4;0,002;Vitry-sur-Seine;Cergy;29/05/2021;31/05/2021 00:00;29;0,058
atLcSfkRY7Q2CYnyRoFLgG;kAh6oD4y4X3RK3zc5BQeo8;0,002;Le Havre;Cergy;29/05/2021;30/05/2021 00:00;15;0,03
fhkKewggxHAhK9bfYPoFpn;Ma2dD37vT2kVzCKUECJJsi;0,9106;Aix-en-Provence;Avignon;29/05/2021;03/06/2021 00:00;17;15,4802
6myAZJHVFF4WfJkLifnHJk;6H7ukEuzfShov54gB3sN6V;0,002;Dunkerque;Cergy;29/05/2021;30/05/2021 00:00;25;0,05
KnyctJR6gJdbCn7hSuHnZV;aBCDNfWx5TAkxbTTmQJEE4;0,1138;Courcouronnes;Cergy;29/05/2021;03/06/2021 00:00;27;3,0726
QPfYdXYBYuu5Scf7Gq9Wgj;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Annecy;Avignon;29/05/2021;30/05/2021 00:00;6;0,7542
EfE3LzdqGpB2jaGgcknEjM;aZY3fiBNXajyPoPcgxBmM4;0,002;Courcouronnes;Cergy;29/05/2021;30/05/2021 00:00;6;0,012
PCqsSfzG5VabLbz72ZXbBB;Jor2NusSZhGuk46urjyqqz;0,002;Boulogne-Billancourt;Cergy;29/05/2021;31/05/2021 00:00;8;0,016
ZC5HSWdhYxEfs93WLmyx9m;Cn4Up5Np6U3s5xh8CDFZ6b;1,4476;Boulogne-Billancourt;Cergy;29/05/2021;06/06/2021 00:00;34;49,2184
kRsRkudcLLmtgtD6ApvbYM;7yBbrLBAX6TK4FREHb6ABA;0,0021;La Seyne-sur-Mer;Avignon;29/05/2021;04/06/2021 00:00;17;0,0357
ULE58s4Zx8oKbBkE7aLpU5;KcEQgPTWKrvayEJwmxoquz;0,2433;Le Havre;Cergy;29/05/2021;03/06/2021 00:00;41;9,9753
B6CEFEpQy9x6Ky7z4WYS4G;oPLB2yoMM5AjYbkmSwsb32;0,0071;Nancy;Reims;29/05/2021;02/06/2021 00:00;38;0,2698
knJ7rxi2cyAXGDDShrMJcb;FNB2bjUdGBUEitpecFRAaL;2,0644;Maisons-Alfort;Cergy;29/05/2021;07/06/2021 00:00;17;35,0948
feHbwMBjpPVpXmACuTnMgB;8v3pdBFxHkGYDcAdAzVBD3;0,004;Perpignan;Montauban;29/05/2021;31/05/2021 00:00;37;0,148
dfTLTreS5pKh94Vyofb854;bfvaknKja6jMJYp56vtjgf;0,0072;Belfort;Reims;29/05/2021;31/05/2021 00:00;44;0,3168
4aW2NoyWVWc2f9ULCDPEnx;Zvus8XQuxNr4GjWYptXEs5;0,002;Neuilly-sur-Seine;Cergy;29/05/2021;31/05/2021 00:00;48;0,096
3k5TAmnBbUipzDsrgGJAKQ;oDvsipheHig4YXYGeUJYqB;0,6944;Pantin;Cergy;29/05/2021;04/06/2021 00:00;48;33,3312
fHuGXsEg2kEJUnWa5oNo6o;8v3pdBFxHkGYDcAdAzVBD3;0,004;Pessac;Montauban;29/05/2021;31/05/2021 00:00;47;0,188
C9QW6vHNHz6qKEByDwdGin;3CCHeWCD6EnM24iAxbCfCr;1,589;Saint-Étienne;Clermont-Ferrand;29/05/2021;03/06/2021 00:00;15;23,835
QckeKBWfGobohzihbb9kwu;khHNUxYZUEEiRkaVe2FyXg;2,0028;Orléans;Cergy;29/05/2021;07/06/2021 00:00;29;58,0812
MNA6MTWtDbYimb8NWVhX2v;htoLtHv3Fuxv4ncvCaGhqv;0,002;Boulogne-sur-Mer;Cergy;29/05/2021;03/06/2021 00:00;14;0,028
TmG9ozXUPHgndHNSRDCeXx;FNB2bjUdGBUEitpecFRAaL;2,0644;Tours;Cergy;29/05/2021;07/06/2021 00:00;12;24,7728
R68EXm2rLnHyVH7W8qLSKN;kAh6oD4y4X3RK3zc5BQeo8;0,002;Clichy;Cergy;29/05/2021;31/05/2021 00:00;21;0,042
6ZCpYvsNVAqGrCoieSpP3G;8v3pdBFxHkGYDcAdAzVBD3;0,004;Grenoble;Avignon;29/05/2021;01/06/2021 00:00;40;0,16
eX3r2QXHBcFbJ3b65Ee2s8;UPowTjKefgdmoKF4uF23CS;0,002;Antibes;Avignon;29/05/2021;31/05/2021 00:00;32;0,064
VMA5TbHqJgCMf3eMkWYqnc;FNB2bjUdGBUEitpecFRAaL;2,0644;Sarcelles;Cergy;29/05/2021;04/06/2021 00:00;25;51,61
Yu9o8s3U9vXu4c8Darrpnc;CzqGKwaKFSS6xN4Dq98RAh;0,7247;Lyon;Clermont-Ferrand;29/05/2021;03/06/2021 00:00;29;21,0163
JKzb3VvWU8idK6W5VWNDuG;QRmisgbikehbekbCq6gcf7;1,8776;La Rochelle;Montauban;29/05/2021;07/06/2021 00:00;30;56,328
ebXdZoRvh9hqTjVFRXjdEH;htoLtHv3Fuxv4ncvCaGhqv;0,002;Pau;Montauban;29/05/2021;01/06/2021 00:00;11;0,022
FjnjoGtE5C8cEroFPCyQdi;Nf8NfkMPuqUknmHtkq7w4c;0,1266;Clermont-Ferrand;Clermont-Ferrand;29/05/2021;02/06/2021 00:00;29;3,6714
AFFp6c8MGdVatHcPim4oys;Zvus8XQuxNr4GjWYptXEs5;0,002;Montreuil;Cergy;29/05/2021;31/05/2021 00:00;45;0,09
n9Tf5ZFEs6Vgv7cFdeGXnv;F7nPP7x29eJthgWvtQufGb;1,68;Dunkerque;Cergy;29/05/2021;04/06/2021 00:00;31;52,08
cpjuc2Ky9TPab4eeuNPfMV;3nEPuCWc9cUcPerm6aiJcN;1,7734;Tours;Cergy;29/05/2021;07/06/2021 00:00;28;49,6552
WtwAzMnLRfd6Csd3SkLrFh;kAh6oD4y4X3RK3zc5BQeo8;0,002;Saint-Denis;Cergy;29/05/2021;31/05/2021 00:00;45;0,09
HVaQzsNCtKjJhbtwQeDdEb;UPowTjKefgdmoKF4uF23CS;0,002;Épinal;Reims;29/05/2021;01/06/2021 00:00;41;0,082
4JKXrkMZUBkWEp9Ua8rkV4;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Colombes;Cergy;29/05/2021;01/06/2021 00:00;11;1,6709
8utFrsBwEWtEnpvyzCLZ4v;UPowTjKefgdmoKF4uF23CS;0,002;Béziers;Avignon;29/05/2021;01/06/2021 00:00;29;0,058
3VsRPQGWfEznHhKeBfsjjf;4A8XqQW57uG82xfZ7sjp5F;0,1148;La Seyne-sur-Mer;Avignon;29/05/2021;03/06/2021 00:00;42;4,8216
atMgBPsW6FtAqY8XZ8CjE9;FMyrrspTH7vhb6FWL45KhT;0,006;Rennes;Cergy;29/05/2021;30/05/2021 00:00;30;0,18
PX4q4sMYENumah6ZQEhcBA;QRmisgbikehbekbCq6gcf7;1,8776;Lille;Reims;29/05/2021;07/06/2021 00:00;14;26,2864
Tv2xC3W8n58dxmVrkYfZaR;KcEQgPTWKrvayEJwmxoquz;0,2433;Tourcoing;Reims;29/05/2021;02/06/2021 00:00;30;7,299
esSPSWj6kotyofDrg6CfYx;Ma2dD37vT2kVzCKUECJJsi;0,9106;La Rochelle;Montauban;29/05/2021;03/06/2021 00:00;36;32,7816
ThUbjPGacwjuaWkoBKB5cp;3nwbxBUemtMG75cVPs7q7R;1,3451;Sarcelles;Cergy;29/05/2021;06/06/2021 00:00;13;17,4863
6rLV2npBBKQNn2nEgWtnL3;UPowTjKefgdmoKF4uF23CS;0,002;Bordeaux;Montauban;29/05/2021;31/05/2021 00:00;13;0,026
8JYpzWVmyp4VUZ6GJ2nAG6;bfvaknKja6jMJYp56vtjgf;0,0072;Boulogne-Billancourt;Cergy;29/05/2021;31/05/2021 00:00;12;0,0864
YwhN8dz52EcuxRRNYr8gGF;mAxZ4tFQt37vYyS2VrYESk;0,226;Nantes;Cergy;29/05/2021;02/06/2021 00:00;46;10,396
HvDU95vbBV8gEAJkHxaxxa;5jWDvvcUW6NL9RtTQDNQbH;0,5675;Belfort;Reims;29/05/2021;31/05/2021 00:00;33;18,7275
Td8cuBqob9u8ZQq4XdtMvu;F7nPP7x29eJthgWvtQufGb;1,68;Amiens;Cergy;29/05/2021;07/06/2021 00:00;10;16,8
PQJVN4zrHmTfNNKDFHS5Yq;9kzFiwvJT2e3V4Dq9KeLDD;0,2122;Rouen;Cergy;29/05/2021;02/06/2021 00:00;45;9,549
Zi78VPWsPzH7noXrSzDcrD;CMSWwyZ9SfPoAqr6BsZws4;0,259;Nanterre;Cergy;29/05/2021;01/06/2021 00:00;35;9,065
RtptgiUjn76kkL6ahmDY9N;5jWDvvcUW6NL9RtTQDNQbH;0,5675;Sarcelles;Cergy;29/05/2021;03/06/2021 00:00;19;10,7825
UEXxWiWqVQfQeLuMqwput9;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Saint-Nazaire;Cergy;29/05/2021;30/05/2021 00:00;24;3,0168
hvTcdZgGALM4UMnqf6FMtm;4A8XqQW57uG82xfZ7sjp5F;0,1148;Belfort;Reims;29/05/2021;30/05/2021 00:00;19;2,1812
jDQZVaJ24QSng9LBiRYxbg;oPLB2yoMM5AjYbkmSwsb32;0,0071;Drancy;Cergy;29/05/2021;31/05/2021 00:00;16;0,1136
mLrfGuWoR9y6PCbVMpqtrR;kAh6oD4y4X3RK3zc5BQeo8;0,002;Mulhouse;Reims;29/05/2021;01/06/2021 00:00;17;0,034
Ycw863umK472jcQHEMGQV3;Zvus8XQuxNr4GjWYptXEs5;0,002;Roubaix;Reims;29/05/2021;31/05/2021 00:00;13;0,026
HqbFWxnZaNmQFCRCxSHshf;Z8722BWG8WfyrU3jeWsWGo;0,2732;Carrières-sur-Seine;Cergy;29/05/2021;04/06/2021 00:00;34;9,2888
dgceY52NSya5EzQLzxVCuW;iEPqJGnxxp6ijYtsFdYCUr;0,163;Bourges;Clermont-Ferrand;29/05/2021;01/06/2021 00:00;16;2,608
n8rQkXecRYcMZPrpk7zzCB;Jor2NusSZhGuk46urjyqqz;0,002;Nantes;Cergy;29/05/2021;31/05/2021 00:00;19;0,038
doyNW9Dpn9m2s4pqbotfsf;F7nPP7x29eJthgWvtQufGb;1,68;Le Mans;Cergy;29/05/2021;05/06/2021 00:00;31;52,08
QqK7WQVQuw6LqsFVTixH3g;oPLB2yoMM5AjYbkmSwsb32;0,0071;Béziers;Avignon;29/05/2021;30/05/2021 00:00;29;0,2059
HVtcMasxKDux7oY6GVJt6a;QRmisgbikehbekbCq6gcf7;1,8776;Valence;Avignon;29/05/2021;10/06/2021 00:00;21;39,4296
VsqtPkZyBHo8iGyW6RNTe3;7yBbrLBAX6TK4FREHb6ABA;0,0021;Aubervilliers;Cergy;29/05/2021;05/06/2021 00:00;47;0,0987
Uqz9sZmZjQSfHDFWpatrtT;9kzFiwvJT2e3V4Dq9KeLDD;0,2122;Mulhouse;Reims;29/05/2021;01/06/2021 00:00;46;9,7612
e4aTJmY73J36NbPrZZwMBF;aZY3fiBNXajyPoPcgxBmM4;0,002;Montauban;Montauban;29/05/2021;31/05/2021 00:00;32;0,064
Fogvxzryigtyqcf8nuwkwx;Ho42bGxZ8G2Lj8ngoYwHk3;0,006;Lorient;Cergy;29/05/2021;31/05/2021 00:00;16;0,096
Urc76tyZLxAaSNt2Scfw8X;bfvaknKja6jMJYp56vtjgf;0,0072;Noisy-le-Grand;Cergy;29/05/2021;30/05/2021 00:00;10;0,072
fYZiZjUqzJTE5WQUenUJEB;QRmisgbikehbekbCq6gcf7;1,8776;Antony;Cergy;29/05/2021;07/06/2021 00:00;10;18,776
RvocqQTVNN4BeAfJhuKSCq;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Clichy;Cergy;29/05/2021;02/06/2021 00:00;18;2,2626
3XixxPDfsQG5DUvkdDKtWG;Z8722BWG8WfyrU3jeWsWGo;0,2732;Avignon;Avignon;29/05/2021;30/05/2021 00:00;41;11,2012
dUo7S78u5xUGZkXeQgeVYA;CSHLSZE9QNDc8FW85XQpcK;0,072;Issy-les-Moulineaux;Cergy;29/05/2021;31/05/2021 00:00;24;1,728
YK2EHytAnUfD2iVEBFhujd;iofz8TRLznhCe8MvMf6TDn;0,3444;Orléans;Cergy;29/05/2021;04/06/2021 00:00;16;5,5104
WnQSjU4Tuk9qFMQrBHmCnh;CwNUeLRRdqm5DhwCmr743i;0,2867;Niort;Montauban;29/05/2021;30/05/2021 00:00;22;6,3074
6pYwH2L3LRCEU8WAcjhTnW;fURbc9KK9g8UJPezDb3s6u;0,0072;Troyes;Reims;29/05/2021;30/05/2021 00:00;36;0,2592
KjJFYeo8vEkFEwGotrr8fn;FMyrrspTH7vhb6FWL45KhT;0,006;Avignon;Avignon;29/05/2021;30/05/2021 00:00;12;0,072
6HSn7iidTtGpGPEqkdpQn9;3CCHeWCD6EnM24iAxbCfCr;1,589;Poitiers;Montauban;29/05/2021;07/06/2021 00:00;28;44,492
dYHZfkKL2mHXM4jyGRvyxD;khHNUxYZUEEiRkaVe2FyXg;2,0028;Hyères;Avignon;29/05/2021;09/06/2021 00:00;25;50,07
fkfxo4vAZvCt35cHma36Ma;mAxZ4tFQt37vYyS2VrYESk;0,226;Dunkerque;Cergy;29/05/2021;31/05/2021 00:00;17;3,842
QFjRvtKxL6NLYtK66ycDba;5jWDvvcUW6NL9RtTQDNQbH;0,5675;Tourcoing;Reims;29/05/2021;02/06/2021 00:00;42;23,835
YuzyvaGSZieFzhZcDPHp7M;KcEQgPTWKrvayEJwmxoquz;0,2433;Angers;Cergy;29/05/2021;02/06/2021 00:00;36;8,7588
